Agent setting:  OrderedDict([('actor_critic_dim', 128), ('n_hidden', 1), ('pi_lr', 0.001), ('qf_vf_lr', 0.0001), ('sample_for_eval', False), ('use_true_q', False), ('entropy_scale', 0.05), ('l_param', 6), ('N_param', 64), ('optim_type', 'wis'), ('q_update_type', 'sac'), ('use_replay', True), ('use_target', False), ('batch_size', 32), ('use_hard_policy', False), ('use_hard_value', False), ('n_action_points', 128)])
Num. Integration points: 187
Start run at: 2020-10-14 13:12:41.886214

=== EVAL :: ep: 0, r: -18.92101026382486, n_steps: 50, elapsed: 00:00:00
Train:: ep: 327, r: -8.274240210534307, n_steps: 50, elapsed: 00:00:01
Train:: ep: 328, r: -9.440042231019737, n_steps: 50, elapsed: 00:00:01
Train:: ep: 329, r: -13.870599652666332, n_steps: 50, elapsed: 00:00:01
Train:: ep: 330, r: -12.666554787747096, n_steps: 50, elapsed: 00:00:01
Train:: ep: 331, r: -13.210976694288373, n_steps: 50, elapsed: 00:00:01
Train:: ep: 332, r: -11.601241998813608, n_steps: 50, elapsed: 00:00:01
Train:: ep: 333, r: -15.610927310366618, n_steps: 50, elapsed: 00:00:01
Train:: ep: 334, r: -13.899710543887664, n_steps: 50, elapsed: 00:00:01
Train:: ep: 335, r: -12.081236581853185, n_steps: 50, elapsed: 00:00:01
Train:: ep: 336, r: -12.740075311547491, n_steps: 50, elapsed: 00:00:01
Train:: ep: 337, r: -11.712502940825724, n_steps: 50, elapsed: 00:00:01
Train:: ep: 338, r: -21.526309284735355, n_steps: 50, elapsed: 00:00:01
Train:: ep: 339, r: -9.65329919123683, n_steps: 50, elapsed: 00:00:01
Train:: ep: 340, r: -15.25211775151212, n_steps: 50, elapsed: 00:00:01
Train:: ep: 341, r: -8.827986460999934, n_steps: 50, elapsed: 00:00:01
Train:: ep: 342, r: -12.162553683941464, n_steps: 50, elapsed: 00:00:01
Train:: ep: 343, r: -17.13535908624958, n_steps: 50, elapsed: 00:00:01
Train:: ep: 344, r: -14.297587725846492, n_steps: 50, elapsed: 00:00:01
Train:: ep: 345, r: -9.291738938505059, n_steps: 50, elapsed: 00:00:01
Train:: ep: 346, r: -14.179318395338498, n_steps: 50, elapsed: 00:00:01
Train:: ep: 347, r: -10.937017432960593, n_steps: 50, elapsed: 00:00:01
Train:: ep: 348, r: -11.524686675282291, n_steps: 50, elapsed: 00:00:01
Train:: ep: 349, r: -11.786105801971203, n_steps: 50, elapsed: 00:00:01
Train:: ep: 350, r: -14.571399529884, n_steps: 50, elapsed: 00:00:01
Train:: ep: 351, r: -12.120115313419989, n_steps: 50, elapsed: 00:00:01
Train:: ep: 352, r: -12.377949771933832, n_steps: 50, elapsed: 00:00:01
Train:: ep: 353, r: -10.306453026304053, n_steps: 50, elapsed: 00:00:01
Train:: ep: 354, r: -13.888583719322053, n_steps: 50, elapsed: 00:00:01
Train:: ep: 355, r: -13.244542469408575, n_steps: 50, elapsed: 00:00:01
Train:: ep: 356, r: -13.596973270848844, n_steps: 50, elapsed: 00:00:01
Train:: ep: 357, r: -13.825106055657676, n_steps: 50, elapsed: 00:00:01
Train:: ep: 358, r: -13.196639286789996, n_steps: 50, elapsed: 00:00:01
Train:: ep: 359, r: -16.35385895717848, n_steps: 50, elapsed: 00:00:01
Train:: ep: 360, r: -11.959072218159626, n_steps: 50, elapsed: 00:00:01
Train:: ep: 361, r: -15.723516555967397, n_steps: 50, elapsed: 00:00:01
Train:: ep: 362, r: -15.609106293107086, n_steps: 50, elapsed: 00:00:01
Train:: ep: 363, r: -11.638430322552605, n_steps: 50, elapsed: 00:00:01
Train:: ep: 364, r: -12.199722105554198, n_steps: 50, elapsed: 00:00:01
Train:: ep: 365, r: -11.19223736926325, n_steps: 50, elapsed: 00:00:01
Train:: ep: 366, r: -10.851336352310724, n_steps: 50, elapsed: 00:00:01
Train:: ep: 367, r: -14.549317542663767, n_steps: 50, elapsed: 00:00:01
Train:: ep: 368, r: -10.938885267637856, n_steps: 50, elapsed: 00:00:01
Train:: ep: 369, r: -14.558062792445044, n_steps: 50, elapsed: 00:00:01
Train:: ep: 370, r: -16.05970668932252, n_steps: 50, elapsed: 00:00:01
Train:: ep: 371, r: -15.913248565745821, n_steps: 50, elapsed: 00:00:01
Train:: ep: 372, r: -10.490206425580519, n_steps: 50, elapsed: 00:00:01
Train:: ep: 373, r: -11.292159828691336, n_steps: 50, elapsed: 00:00:01
Train:: ep: 374, r: -10.609038300711914, n_steps: 50, elapsed: 00:00:01
Train:: ep: 375, r: -12.097103979500552, n_steps: 50, elapsed: 00:00:01
Train:: ep: 376, r: -18.177464278224026, n_steps: 50, elapsed: 00:00:01
Train:: ep: 377, r: -9.988396824084433, n_steps: 50, elapsed: 00:00:01
Train:: ep: 378, r: -19.270381774594593, n_steps: 50, elapsed: 00:00:01
Train:: ep: 379, r: -12.036814965185556, n_steps: 50, elapsed: 00:00:01
Train:: ep: 380, r: -13.459476661719323, n_steps: 50, elapsed: 00:00:01
Train:: ep: 381, r: -12.945206463684503, n_steps: 50, elapsed: 00:00:01
Train:: ep: 382, r: -15.477467078325464, n_steps: 50, elapsed: 00:00:01
Train:: ep: 383, r: -13.431227760688639, n_steps: 50, elapsed: 00:00:01
Train:: ep: 384, r: -17.012554597073052, n_steps: 50, elapsed: 00:00:01
Train:: ep: 385, r: -17.96832761978758, n_steps: 50, elapsed: 00:00:01
Train:: ep: 386, r: -17.50711979472797, n_steps: 50, elapsed: 00:00:01
Train:: ep: 387, r: -15.475877108958729, n_steps: 50, elapsed: 00:00:01
Train:: ep: 388, r: -12.325416111973801, n_steps: 50, elapsed: 00:00:01
Train:: ep: 389, r: -12.419804038140718, n_steps: 50, elapsed: 00:00:01
Train:: ep: 390, r: -17.184531958875453, n_steps: 50, elapsed: 00:00:01
Train:: ep: 391, r: -19.376706114947712, n_steps: 50, elapsed: 00:00:01
Train:: ep: 392, r: -15.27756955238435, n_steps: 50, elapsed: 00:00:01
Train:: ep: 393, r: -15.804086891740662, n_steps: 50, elapsed: 00:00:01
Train:: ep: 394, r: -12.008549921131522, n_steps: 50, elapsed: 00:00:01
Train:: ep: 395, r: -12.049857232961337, n_steps: 50, elapsed: 00:00:01
Train:: ep: 396, r: -14.064250082293508, n_steps: 50, elapsed: 00:00:01
Train:: ep: 397, r: -16.511947741073467, n_steps: 50, elapsed: 00:00:01
Train:: ep: 398, r: -17.179959535163658, n_steps: 50, elapsed: 00:00:01
Train:: ep: 399, r: -17.962695283983066, n_steps: 50, elapsed: 00:00:01
Train:: ep: 400, r: -11.430306289940647, n_steps: 50, elapsed: 00:00:01
Train:: ep: 401, r: -13.834020705648262, n_steps: 50, elapsed: 00:00:01
Train:: ep: 402, r: -16.403582918293438, n_steps: 50, elapsed: 00:00:01
Train:: ep: 403, r: -16.61217793806423, n_steps: 50, elapsed: 00:00:01
Train:: ep: 404, r: -15.168163373750433, n_steps: 50, elapsed: 00:00:01
Train:: ep: 405, r: -9.936172180572937, n_steps: 50, elapsed: 00:00:01
Train:: ep: 406, r: -10.455475095494076, n_steps: 50, elapsed: 00:00:01
Train:: ep: 407, r: -11.589962786147305, n_steps: 50, elapsed: 00:00:01
Train:: ep: 408, r: -9.827882284345822, n_steps: 50, elapsed: 00:00:01
Train:: ep: 409, r: -14.244218133018974, n_steps: 50, elapsed: 00:00:01
Train:: ep: 410, r: -12.18151664664675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 411, r: -18.813208086668205, n_steps: 50, elapsed: 00:00:01
Train:: ep: 412, r: -11.914981468346667, n_steps: 50, elapsed: 00:00:01
Train:: ep: 413, r: -17.70004663320514, n_steps: 50, elapsed: 00:00:01
Train:: ep: 414, r: -12.742247393985522, n_steps: 50, elapsed: 00:00:01
Train:: ep: 415, r: -17.306904924482357, n_steps: 50, elapsed: 00:00:01
Train:: ep: 416, r: -13.813425450957984, n_steps: 50, elapsed: 00:00:01
Train:: ep: 417, r: -13.010245018725705, n_steps: 50, elapsed: 00:00:01
Train:: ep: 418, r: -12.338988969649243, n_steps: 50, elapsed: 00:00:01
Train:: ep: 419, r: -16.66901546310444, n_steps: 50, elapsed: 00:00:01
Train:: ep: 420, r: -18.24735873773951, n_steps: 50, elapsed: 00:00:01
Train:: ep: 421, r: -9.757469544727439, n_steps: 50, elapsed: 00:00:01
Train:: ep: 422, r: -14.337508717640826, n_steps: 50, elapsed: 00:00:01
Train:: ep: 423, r: -16.26629378815114, n_steps: 50, elapsed: 00:00:01
Train:: ep: 424, r: -16.222122507053008, n_steps: 50, elapsed: 00:00:01
Train:: ep: 425, r: -14.17170367109008, n_steps: 50, elapsed: 00:00:01
Train:: ep: 426, r: -18.879886537132784, n_steps: 50, elapsed: 00:00:01
Train:: ep: 427, r: -18.26575598494295, n_steps: 50, elapsed: 00:00:01
Train:: ep: 428, r: -10.481177730202694, n_steps: 50, elapsed: 00:00:01
Train:: ep: 429, r: -16.642101511834376, n_steps: 50, elapsed: 00:00:01
Train:: ep: 430, r: -9.140337414719873, n_steps: 50, elapsed: 00:00:01
Train:: ep: 431, r: -9.557064850971093, n_steps: 50, elapsed: 00:00:01
Train:: ep: 432, r: -14.626098682713451, n_steps: 50, elapsed: 00:00:01
Train:: ep: 433, r: -19.008988212344068, n_steps: 50, elapsed: 00:00:01
Train:: ep: 434, r: -16.117883397309132, n_steps: 50, elapsed: 00:00:01
Train:: ep: 435, r: -11.363295708895496, n_steps: 50, elapsed: 00:00:01
Train:: ep: 436, r: -15.852597393298899, n_steps: 50, elapsed: 00:00:01
Train:: ep: 437, r: -14.455166094777457, n_steps: 50, elapsed: 00:00:01
Train:: ep: 438, r: -12.806823508319036, n_steps: 50, elapsed: 00:00:01
Train:: ep: 439, r: -14.115916259448264, n_steps: 50, elapsed: 00:00:01
Train:: ep: 440, r: -13.656709189912041, n_steps: 50, elapsed: 00:00:01
Train:: ep: 441, r: -16.52865046471986, n_steps: 50, elapsed: 00:00:01
Train:: ep: 442, r: -15.731700696048367, n_steps: 50, elapsed: 00:00:01
Train:: ep: 443, r: -16.849153866757604, n_steps: 50, elapsed: 00:00:01
Train:: ep: 444, r: -16.19543087081602, n_steps: 50, elapsed: 00:00:01
Train:: ep: 445, r: -12.761731831334004, n_steps: 50, elapsed: 00:00:01
Train:: ep: 446, r: -19.15903659378998, n_steps: 50, elapsed: 00:00:01
Train:: ep: 447, r: -13.70507231771125, n_steps: 50, elapsed: 00:00:01
Train:: ep: 448, r: -13.04572946681276, n_steps: 50, elapsed: 00:00:01
Train:: ep: 449, r: -17.368441425084896, n_steps: 50, elapsed: 00:00:01
Train:: ep: 450, r: -9.306517838235685, n_steps: 50, elapsed: 00:00:01
Train:: ep: 451, r: -14.851757802247285, n_steps: 50, elapsed: 00:00:01
Train:: ep: 452, r: -13.88741601583494, n_steps: 50, elapsed: 00:00:01
Train:: ep: 453, r: -13.104618603612696, n_steps: 50, elapsed: 00:00:01
Train:: ep: 454, r: -20.293089186656378, n_steps: 50, elapsed: 00:00:01
Train:: ep: 455, r: -20.17119219385587, n_steps: 50, elapsed: 00:00:01
Train:: ep: 456, r: -18.427235949673406, n_steps: 50, elapsed: 00:00:01
Train:: ep: 457, r: -15.491957222667486, n_steps: 50, elapsed: 00:00:01
Train:: ep: 458, r: -18.21368283381897, n_steps: 50, elapsed: 00:00:01
Train:: ep: 459, r: -12.967132469967675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 460, r: -14.95834963917861, n_steps: 50, elapsed: 00:00:01
Train:: ep: 461, r: -12.367888485936374, n_steps: 50, elapsed: 00:00:01
Train:: ep: 462, r: -15.227983518623134, n_steps: 50, elapsed: 00:00:01
Train:: ep: 463, r: -15.280543114296727, n_steps: 50, elapsed: 00:00:01
Train:: ep: 464, r: -12.9504371740518, n_steps: 50, elapsed: 00:00:01
Train:: ep: 465, r: -13.693620601306892, n_steps: 50, elapsed: 00:00:01
Train:: ep: 466, r: -11.755772170599013, n_steps: 50, elapsed: 00:00:01
Train:: ep: 467, r: -15.50118201136399, n_steps: 50, elapsed: 00:00:01
Train:: ep: 468, r: -11.93433739991322, n_steps: 50, elapsed: 00:00:01
Train:: ep: 469, r: -13.962792484239968, n_steps: 50, elapsed: 00:00:01
Train:: ep: 470, r: -13.436950009185761, n_steps: 50, elapsed: 00:00:01
Train:: ep: 471, r: -19.528767397744637, n_steps: 50, elapsed: 00:00:01
Train:: ep: 472, r: -12.81022668728995, n_steps: 50, elapsed: 00:00:01
Train:: ep: 473, r: -14.02583339000828, n_steps: 50, elapsed: 00:00:01
Train:: ep: 474, r: -10.760405931881646, n_steps: 50, elapsed: 00:00:01
Train:: ep: 475, r: -15.114538062327512, n_steps: 50, elapsed: 00:00:01
Train:: ep: 476, r: -18.464972551058704, n_steps: 50, elapsed: 00:00:01
Train:: ep: 477, r: -12.217850959940263, n_steps: 50, elapsed: 00:00:01
Train:: ep: 478, r: -14.589838512087223, n_steps: 50, elapsed: 00:00:01
Train:: ep: 479, r: -9.934599739143737, n_steps: 50, elapsed: 00:00:01
Train:: ep: 480, r: -11.095615416163936, n_steps: 50, elapsed: 00:00:01
Train:: ep: 481, r: -13.695470069368854, n_steps: 50, elapsed: 00:00:01
Train:: ep: 482, r: -11.99191392961535, n_steps: 50, elapsed: 00:00:01
Train:: ep: 483, r: -13.756125479804783, n_steps: 50, elapsed: 00:00:01
Train:: ep: 484, r: -14.32803493585174, n_steps: 50, elapsed: 00:00:01
Train:: ep: 485, r: -16.653402923360574, n_steps: 50, elapsed: 00:00:01
Train:: ep: 486, r: -14.46138744881932, n_steps: 50, elapsed: 00:00:01
Train:: ep: 487, r: -14.406025954321848, n_steps: 50, elapsed: 00:00:01
Train:: ep: 488, r: -19.73591289103917, n_steps: 50, elapsed: 00:00:01
Train:: ep: 489, r: -13.08602382482998, n_steps: 50, elapsed: 00:00:01
Train:: ep: 490, r: -13.747900144887245, n_steps: 50, elapsed: 00:00:01
Train:: ep: 491, r: -19.931926050162065, n_steps: 50, elapsed: 00:00:01
Train:: ep: 492, r: -18.9404556403201, n_steps: 50, elapsed: 00:00:01
Train:: ep: 493, r: -23.050253651934714, n_steps: 50, elapsed: 00:00:01
Train:: ep: 494, r: -14.362606527970597, n_steps: 50, elapsed: 00:00:01
Train:: ep: 495, r: -14.313025691546096, n_steps: 50, elapsed: 00:00:01
Train:: ep: 496, r: -14.198952419612523, n_steps: 50, elapsed: 00:00:01
Train:: ep: 497, r: -14.126838957542887, n_steps: 50, elapsed: 00:00:01
Train:: ep: 498, r: -12.067819195926061, n_steps: 50, elapsed: 00:00:01
Train:: ep: 499, r: -11.970922125408313, n_steps: 50, elapsed: 00:00:01
Train:: ep: 500, r: -14.224145846616869, n_steps: 50, elapsed: 00:00:01
Train:: ep: 501, r: -14.41366725326171, n_steps: 50, elapsed: 00:00:01
Train:: ep: 502, r: -15.043891112039512, n_steps: 50, elapsed: 00:00:01
Train:: ep: 503, r: -18.656801338947563, n_steps: 50, elapsed: 00:00:01
Train:: ep: 504, r: -15.818509918439123, n_steps: 50, elapsed: 00:00:01
Train:: ep: 505, r: -12.133935370309455, n_steps: 50, elapsed: 00:00:01
Train:: ep: 506, r: -12.22151025156933, n_steps: 50, elapsed: 00:00:01
Train:: ep: 507, r: -20.29458462555793, n_steps: 50, elapsed: 00:00:01
Train:: ep: 508, r: -21.382349943548288, n_steps: 50, elapsed: 00:00:01
Train:: ep: 509, r: -11.657884297551533, n_steps: 50, elapsed: 00:00:01
Train:: ep: 510, r: -11.480146711953154, n_steps: 50, elapsed: 00:00:01
Train:: ep: 511, r: -14.782032909707015, n_steps: 50, elapsed: 00:00:01
Train:: ep: 512, r: -12.540771667961856, n_steps: 50, elapsed: 00:00:01
Train:: ep: 513, r: -11.495707607503562, n_steps: 50, elapsed: 00:00:01
Train:: ep: 514, r: -22.123495478411716, n_steps: 50, elapsed: 00:00:01
Train:: ep: 515, r: -14.523934124957679, n_steps: 50, elapsed: 00:00:01
Train:: ep: 516, r: -9.82071272241193, n_steps: 50, elapsed: 00:00:01
Train:: ep: 517, r: -18.7429697719701, n_steps: 50, elapsed: 00:00:01
Train:: ep: 518, r: -13.659896304429418, n_steps: 50, elapsed: 00:00:01
Train:: ep: 519, r: -15.722141410692045, n_steps: 50, elapsed: 00:00:01
Train:: ep: 520, r: -11.85091121335227, n_steps: 50, elapsed: 00:00:01
Train:: ep: 521, r: -17.195506815536646, n_steps: 50, elapsed: 00:00:01
Train:: ep: 522, r: -15.203254929325116, n_steps: 50, elapsed: 00:00:01
Train:: ep: 523, r: -16.906830720767175, n_steps: 50, elapsed: 00:00:01
Train:: ep: 524, r: -15.716374796616241, n_steps: 50, elapsed: 00:00:01
Train:: ep: 525, r: -10.08904220244227, n_steps: 50, elapsed: 00:00:01
Train:: ep: 526, r: -11.873818831574074, n_steps: 50, elapsed: 00:00:01
Train:: ep: 527, r: -21.000941570538238, n_steps: 50, elapsed: 00:00:01
Train:: ep: 528, r: -12.213019717752196, n_steps: 50, elapsed: 00:00:01
Train:: ep: 529, r: -12.467088091567398, n_steps: 50, elapsed: 00:00:01
Train:: ep: 530, r: -16.817820456992102, n_steps: 50, elapsed: 00:00:01
Train:: ep: 531, r: -13.703051335341948, n_steps: 50, elapsed: 00:00:01
Train:: ep: 532, r: -14.9706326445576, n_steps: 50, elapsed: 00:00:01
Train:: ep: 533, r: -13.02124797869122, n_steps: 50, elapsed: 00:00:01
Train:: ep: 534, r: -15.289404476362675, n_steps: 50, elapsed: 00:00:01
Train:: ep: 535, r: -16.148856007538157, n_steps: 50, elapsed: 00:00:01
Train:: ep: 536, r: -14.016007219987666, n_steps: 50, elapsed: 00:00:01
Train:: ep: 537, r: -17.990965488362697, n_steps: 50, elapsed: 00:00:01
Train:: ep: 538, r: -18.815402740049787, n_steps: 50, elapsed: 00:00:01
Train:: ep: 539, r: -15.566669894836567, n_steps: 50, elapsed: 00:00:01
Train:: ep: 540, r: -14.464561035984362, n_steps: 50, elapsed: 00:00:01
Train:: ep: 541, r: -16.778864014109086, n_steps: 50, elapsed: 00:00:01
Train:: ep: 542, r: -17.087222217766513, n_steps: 50, elapsed: 00:00:01
Train:: ep: 543, r: -13.220653074579303, n_steps: 50, elapsed: 00:00:01
Train:: ep: 544, r: -16.72126073842796, n_steps: 50, elapsed: 00:00:01
Train:: ep: 545, r: -14.393786775966653, n_steps: 50, elapsed: 00:00:01
Train:: ep: 546, r: -11.726080835755294, n_steps: 50, elapsed: 00:00:01
Train:: ep: 547, r: -11.45693730674048, n_steps: 50, elapsed: 00:00:01
Train:: ep: 548, r: -15.4860393537262, n_steps: 50, elapsed: 00:00:01
Train:: ep: 549, r: -14.050723793893521, n_steps: 50, elapsed: 00:00:01
Train:: ep: 550, r: -15.876831995203428, n_steps: 50, elapsed: 00:00:01
Train:: ep: 551, r: -18.460697813909327, n_steps: 50, elapsed: 00:00:01
Train:: ep: 552, r: -18.430142258029154, n_steps: 50, elapsed: 00:00:01
Train:: ep: 553, r: -13.465028340874282, n_steps: 50, elapsed: 00:00:01
Train:: ep: 554, r: -11.113232108043144, n_steps: 50, elapsed: 00:00:01
Train:: ep: 555, r: -10.305913780106891, n_steps: 50, elapsed: 00:00:01
Train:: ep: 556, r: -14.39779492776072, n_steps: 50, elapsed: 00:00:01
Train:: ep: 557, r: -14.886434775499296, n_steps: 50, elapsed: 00:00:01
Train:: ep: 558, r: -15.299552559178414, n_steps: 50, elapsed: 00:00:01
Train:: ep: 559, r: -11.516012377548744, n_steps: 50, elapsed: 00:00:01
Train:: ep: 560, r: -16.532443015168184, n_steps: 50, elapsed: 00:00:01
Train:: ep: 561, r: -16.24815674925131, n_steps: 50, elapsed: 00:00:01
Train:: ep: 562, r: -11.86476089400298, n_steps: 50, elapsed: 00:00:01
Train:: ep: 563, r: -16.07779536866354, n_steps: 50, elapsed: 00:00:01
Train:: ep: 564, r: -13.471442648480298, n_steps: 50, elapsed: 00:00:01
Train:: ep: 565, r: -14.54480493198853, n_steps: 50, elapsed: 00:00:01
Train:: ep: 566, r: -15.505800524249281, n_steps: 50, elapsed: 00:00:01
Train:: ep: 567, r: -19.476555499318057, n_steps: 50, elapsed: 00:00:01
Train:: ep: 568, r: -13.147545494656379, n_steps: 50, elapsed: 00:00:01
Train:: ep: 569, r: -12.07220464154734, n_steps: 50, elapsed: 00:00:01
Train:: ep: 570, r: -12.364133933764816, n_steps: 50, elapsed: 00:00:01
Train:: ep: 571, r: -16.02744139426943, n_steps: 50, elapsed: 00:00:01
Train:: ep: 572, r: -12.115394521599296, n_steps: 50, elapsed: 00:00:01
Train:: ep: 573, r: -16.019997130642544, n_steps: 50, elapsed: 00:00:01
Train:: ep: 574, r: -11.499988612534949, n_steps: 50, elapsed: 00:00:01
Train:: ep: 575, r: -11.347739434436809, n_steps: 50, elapsed: 00:00:01
Train:: ep: 576, r: -13.912982056538013, n_steps: 50, elapsed: 00:00:01
Train:: ep: 577, r: -16.311156929752734, n_steps: 50, elapsed: 00:00:01
Train:: ep: 578, r: -13.457501103724818, n_steps: 50, elapsed: 00:00:01
Train:: ep: 579, r: -12.178617391080977, n_steps: 50, elapsed: 00:00:01
Train:: ep: 580, r: -10.908198045573156, n_steps: 50, elapsed: 00:00:01
Train:: ep: 581, r: -12.830880558493256, n_steps: 50, elapsed: 00:00:01
Train:: ep: 582, r: -13.352892608488343, n_steps: 50, elapsed: 00:00:01
Train:: ep: 583, r: -20.074283287070287, n_steps: 50, elapsed: 00:00:01
Train:: ep: 584, r: -15.013290528962674, n_steps: 50, elapsed: 00:00:01
Train:: ep: 585, r: -12.351891180234185, n_steps: 50, elapsed: 00:00:01
Train:: ep: 586, r: -13.621402461152814, n_steps: 50, elapsed: 00:00:01
Train:: ep: 587, r: -15.468717902198566, n_steps: 50, elapsed: 00:00:01
Train:: ep: 588, r: -16.800645306401954, n_steps: 50, elapsed: 00:00:01
Train:: ep: 589, r: -16.948380632828215, n_steps: 50, elapsed: 00:00:01
Train:: ep: 590, r: -14.070565501302408, n_steps: 50, elapsed: 00:00:01
Train:: ep: 591, r: -15.928374891803482, n_steps: 50, elapsed: 00:00:01
Train:: ep: 592, r: -13.29816808093632, n_steps: 50, elapsed: 00:00:01
Train:: ep: 593, r: -11.272111322680413, n_steps: 50, elapsed: 00:00:01
Train:: ep: 594, r: -14.900310719917757, n_steps: 50, elapsed: 00:00:01
Train:: ep: 595, r: -12.315762778978437, n_steps: 50, elapsed: 00:00:01
Train:: ep: 596, r: -15.199694470290055, n_steps: 50, elapsed: 00:00:01
Train:: ep: 597, r: -17.132654377676147, n_steps: 50, elapsed: 00:00:01
Train:: ep: 598, r: -19.319219844102314, n_steps: 50, elapsed: 00:00:01
Train:: ep: 599, r: -12.481089424701526, n_steps: 50, elapsed: 00:00:01
Train:: ep: 600, r: -13.711734983717673, n_steps: 50, elapsed: 00:00:01
Train:: ep: 601, r: -18.797818613538503, n_steps: 50, elapsed: 00:00:01
Train:: ep: 602, r: -15.665048618995238, n_steps: 50, elapsed: 00:00:01
Train:: ep: 603, r: -16.333562121827235, n_steps: 50, elapsed: 00:00:01
Train:: ep: 604, r: -11.155571776081736, n_steps: 50, elapsed: 00:00:01
Train:: ep: 605, r: -10.246401783405208, n_steps: 50, elapsed: 00:00:01
Train:: ep: 606, r: -19.691296885304315, n_steps: 50, elapsed: 00:00:01
Train:: ep: 607, r: -10.529927045653256, n_steps: 50, elapsed: 00:00:01
Train:: ep: 608, r: -11.719017549382157, n_steps: 50, elapsed: 00:00:01
Train:: ep: 609, r: -17.399396611024557, n_steps: 50, elapsed: 00:00:01
Train:: ep: 610, r: -13.976848246801342, n_steps: 50, elapsed: 00:00:01
Train:: ep: 611, r: -11.044023481439043, n_steps: 50, elapsed: 00:00:01
Train:: ep: 612, r: -16.433226861433056, n_steps: 50, elapsed: 00:00:01
Train:: ep: 613, r: -14.316117987310498, n_steps: 50, elapsed: 00:00:01
Train:: ep: 614, r: -16.601652587640434, n_steps: 50, elapsed: 00:00:01
Train:: ep: 615, r: -16.829404405321927, n_steps: 50, elapsed: 00:00:01
Train:: ep: 616, r: -13.3191337566499, n_steps: 50, elapsed: 00:00:01
Train:: ep: 617, r: -12.935756843773266, n_steps: 50, elapsed: 00:00:01
Train:: ep: 618, r: -16.699191038619976, n_steps: 50, elapsed: 00:00:01
Train:: ep: 619, r: -14.681016308804068, n_steps: 50, elapsed: 00:00:01
Train:: ep: 620, r: -14.003615564115908, n_steps: 50, elapsed: 00:00:01
Train:: ep: 621, r: -12.553793256357006, n_steps: 50, elapsed: 00:00:01
Train:: ep: 622, r: -11.137110721645803, n_steps: 50, elapsed: 00:00:01
Train:: ep: 623, r: -15.338317067862638, n_steps: 50, elapsed: 00:00:01
Train:: ep: 624, r: -14.454869857447633, n_steps: 50, elapsed: 00:00:01
Train:: ep: 625, r: -23.731155501831168, n_steps: 50, elapsed: 00:00:01
Train:: ep: 626, r: -15.063065352168714, n_steps: 50, elapsed: 00:00:01
Train:: ep: 627, r: -15.315736085224398, n_steps: 50, elapsed: 00:00:01
Train:: ep: 628, r: -10.980337423922533, n_steps: 50, elapsed: 00:00:04
